"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"      
          0,           0,        1752,     -10.786783813,      -8.086783813,      -8.986783813,      -6.186783813,      -7.386783813,      -1.086783813
          0,           0,        1753,     -10.788353181,      -8.088353181,      -8.988353181,      -6.188353181,      -7.388353181,      -1.088353181
          0,           0,        1754,     -10.789920807,      -8.089920807,      -8.989920807,      -6.189920807,      -7.389920807,      -1.089920807
          0,           0,        1755,     -10.791486691,      -8.091486691,      -8.991486691,      -6.191486691,      -7.391486691,      -1.091486691
          0,           0,        1756,     -10.793050837,      -8.093050837,      -8.993050837,      -6.193050837,      -7.393050837,      -1.093050837
          0,           0,        1757,     -10.794613246,      -8.094613246,      -8.994613246,      -6.194613246,      -7.394613246,      -1.094613246
          0,           0,        1758,     -10.796173919,      -8.096173919,      -8.996173919,      -6.196173919,      -7.396173919,      -1.096173919
          0,           0,        1759,     -10.797732860,      -8.097732860,      -8.997732860,      -6.197732860,      -7.397732860,      -1.097732860
          0,           0,        1760,     -10.799290069,      -8.099290069,      -8.999290069,      -6.199290069,      -7.399290069,      -1.099290069
          0,           0,        1761,     -10.800845549,      -8.100845549,      -9.000845549,      -6.200845549,      -7.400845549,      -1.100845549
          0,           0,        1762,     -10.802399302,      -8.102399302,      -9.002399302,      -6.202399302,      -7.402399302,      -1.102399302
          0,           0,        1763,     -10.803951329,      -8.103951329,      -9.003951329,      -6.203951329,      -7.403951329,      -1.103951329
          0,           0,        1764,     -10.805501633,      -8.105501633,      -9.005501633,      -6.205501633,      -7.405501633,      -1.105501633
          0,           0,        1765,     -10.807050215,      -8.107050215,      -9.007050215,      -6.207050215,      -7.407050215,      -1.107050215
          0,           0,        1766,     -10.808597077,      -8.108597077,      -9.008597077,      -6.208597077,      -7.408597077,      -1.108597077
          0,           0,        1767,     -10.810142222,      -8.110142222,      -9.010142222,      -6.210142222,      -7.410142222,      -1.110142222
          0,           0,        1768,     -10.811685651,      -8.111685651,      -9.011685651,      -6.211685651,      -7.411685651,      -1.111685651
          0,           0,        1769,     -10.813227366,      -8.113227366,      -9.013227366,      -6.213227366,      -7.413227366,      -1.113227366
          0,           0,        1770,     -10.814767369,      -8.114767369,      -9.014767369,      -6.214767369,      -7.414767369,      -1.114767369
          0,           0,        1771,     -10.816305661,      -8.116305661,      -9.016305661,      -6.216305661,      -7.416305661,      -1.116305661
          0,           0,        1772,     -10.817842246,      -8.117842246,      -9.017842246,      -6.217842246,      -7.417842246,      -1.117842246
          0,           0,        1773,     -10.819377123,      -8.119377123,      -9.019377123,      -6.219377123,      -7.419377123,      -1.119377123
          0,           0,        1774,     -10.820910297,      -8.120910297,      -9.020910297,      -6.220910297,      -7.420910297,      -1.120910297
          0,           0,        1775,     -10.822441768,      -8.122441768,      -9.022441768,      -6.222441768,      -7.422441768,      -1.122441768
          0,           0,        1776,     -10.823971538,      -8.123971538,      -9.023971538,      -6.223971538,      -7.423971538,      -1.123971538
          0,           0,        1777,     -10.825499610,      -8.125499610,      -9.025499610,      -6.225499610,      -7.425499610,      -1.125499610
          0,           0,        1778,     -10.827025984,      -8.127025984,      -9.027025984,      -6.227025984,      -7.427025984,      -1.127025984
          0,           0,        1779,     -10.828550664,      -8.128550664,      -9.028550664,      -6.228550664,      -7.428550664,      -1.128550664
          0,           0,        1780,     -10.830073650,      -8.130073650,      -9.030073650,      -6.230073650,      -7.430073650,      -1.130073650
          0,           0,        1781,     -10.831594945,      -8.131594945,      -9.031594945,      -6.231594945,      -7.431594945,      -1.131594945
          0,           0,        1782,     -10.833114551,      -8.133114551,      -9.033114551,      -6.233114551,      -7.433114551,      -1.133114551
          0,           0,        1783,     -10.834632469,      -8.134632469,      -9.034632469,      -6.234632469,      -7.434632469,      -1.134632469
          0,           0,        1784,     -10.836148701,      -8.136148701,      -9.036148701,      -6.236148701,      -7.436148701,      -1.136148701
          0,           0,        1785,     -10.837663250,      -8.137663250,      -9.037663250,      -6.237663250,      -7.437663250,      -1.137663250
          0,           0,        1786,     -10.839176117,      -8.139176117,      -9.039176117,      -6.239176117,      -7.439176117,      -1.139176117
          0,           0,        1787,     -10.840687304,      -8.140687304,      -9.040687304,      -6.240687304,      -7.440687304,      -1.140687304
          0,           0,        1788,     -10.842196812,      -8.142196812,      -9.042196812,      -6.242196812,      -7.442196812,      -1.142196812
          0,           0,        1789,     -10.843704645,      -8.143704645,      -9.043704645,      -6.243704645,      -7.443704645,      -1.143704645
          0,           0,        1790,     -10.845210803,      -8.145210803,      -9.045210803,      -6.245210803,      -7.445210803,      -1.145210803
          0,           0,        1791,     -10.846715288,      -8.146715288,      -9.046715288,      -6.246715288,      -7.446715288,      -1.146715288
          0,           0,        1792,     -10.848218103,      -8.148218103,      -9.048218103,      -6.248218103,      -7.448218103,      -1.148218103
          0,           0,        1793,     -10.849719248,      -8.149719248,      -9.049719248,      -6.249719248,      -7.449719248,      -1.149719248
          0,           0,        1794,     -10.851218727,      -8.151218727,      -9.051218727,      -6.251218727,      -7.451218727,      -1.151218727
          0,           0,        1795,     -10.852716541,      -8.152716541,      -9.052716541,      -6.252716541,      -7.452716541,      -1.152716541
          0,           0,        1796,     -10.854212691,      -8.154212691,      -9.054212691,      -6.254212691,      -7.454212691,      -1.154212691
          0,           0,        1797,     -10.855707180,      -8.155707180,      -9.055707180,      -6.255707180,      -7.455707180,      -1.155707180
          0,           0,        1798,     -10.857200009,      -8.157200009,      -9.057200009,      -6.257200009,      -7.457200009,      -1.157200009
          0,           0,        1799,     -10.858691180,      -8.158691180,      -9.058691180,      -6.258691180,      -7.458691180,      -1.158691180
          0,           0,        1800,     -10.860180696,      -8.160180696,      -9.060180696,      -6.260180696,      -7.460180696,      -1.160180696
          0,           0,        1801,     -10.861668557,      -8.161668557,      -9.061668557,      -6.261668557,      -7.461668557,      -1.161668557
          0,           0,        1802,     -10.863154766,      -8.163154766,      -9.063154766,      -6.263154766,      -7.463154766,      -1.163154766
          0,           0,        1803,     -10.864639325,      -8.164639325,      -9.064639325,      -6.264639325,      -7.464639325,      -1.164639325
          0,           0,        1804,     -10.866122235,      -8.166122235,      -9.066122235,      -6.266122235,      -7.466122235,      -1.166122235
          0,           0,        1805,     -10.867603499,      -8.167603499,      -9.067603499,      -6.267603499,      -7.467603499,      -1.167603499
          0,           0,        1806,     -10.869083117,      -8.169083117,      -9.069083117,      -6.269083117,      -7.469083117,      -1.169083117
          0,           0,        1807,     -10.870561092,      -8.170561092,      -9.070561092,      -6.270561092,      -7.470561092,      -1.170561092
          0,           0,        1808,     -10.872037426,      -8.172037426,      -9.072037426,      -6.272037426,      -7.472037426,      -1.172037426
          0,           0,        1809,     -10.873512121,      -8.173512121,      -9.073512121,      -6.273512121,      -7.473512121,      -1.173512121
